#x-xd
96	5.26754e-06	0	96	-1.34669e-05	0	96	1.34669e-05	0	96	5.26754e-06	0	96	-5.26754e-06	0	96	1.34669e-05	0	96	-1.34669e-05	0	96	-5.26754e-06	0	
97	4.74075e-06	0	97	-1.21202e-05	0	97	1.21202e-05	0	97	4.74075e-06	0	97	-4.74075e-06	0	97	1.21202e-05	0	97	-1.21202e-05	0	97	-4.74075e-06	0	
98	4.26664e-06	0	98	-1.09081e-05	0	98	1.09081e-05	0	98	4.26664e-06	0	98	-4.26664e-06	0	98	1.09081e-05	0	98	-1.09081e-05	0	98	-4.26664e-06	0	
99	3.83995e-06	0	99	-9.81733e-06	0	99	9.81733e-06	0	99	3.83995e-06	0	99	-3.83995e-06	0	99	9.81733e-06	0	99	-9.81733e-06	0	99	-3.83995e-06	0	
100	3.45593e-06	0	100	-8.83559e-06	0	100	8.83559e-06	0	100	3.45593e-06	0	100	-3.45593e-06	0	100	8.83559e-06	0	100	-8.83559e-06	0	100	-3.45593e-06	0	
101	3.11032e-06	0	101	-7.95203e-06	0	101	7.95203e-06	0	101	3.11032e-06	0	101	-3.11032e-06	0	101	7.95203e-06	0	101	-7.95203e-06	0	101	-3.11032e-06	0	
102	2.79927e-06	0	102	-7.15682e-06	0	102	7.15682e-06	0	102	2.79927e-06	0	102	-2.79927e-06	0	102	7.15682e-06	0	102	-7.15682e-06	0	102	-2.79927e-06	0	
103	2.51933e-06	0	103	-6.44114e-06	0	103	6.44114e-06	0	103	2.51933e-06	0	103	-2.51933e-06	0	103	6.44114e-06	0	103	-6.44114e-06	0	103	-2.51933e-06	0	
104	2.26739e-06	0	104	-5.79702e-06	0	104	5.79702e-06	0	104	2.26739e-06	0	104	-2.26739e-06	0	104	5.79702e-06	0	104	-5.79702e-06	0	104	-2.26739e-06	0	
105	2.04065e-06	0	105	-5.21732e-06	0	105	5.21732e-06	0	105	2.04065e-06	0	105	-2.04065e-06	0	105	5.21732e-06	0	105	-5.21732e-06	0	105	-2.04065e-06	0	
